company_id,company_name,industry,description,source,website,place_id
1042,Trew Auto Body,"car_repair, point_of_interest, establishment","3700 W Loxie Eagans Blvd, Bremerton, WA 98312, USA",google_places,https://trewautobody.com/bremerton-team/,ChIJJbWeywU3kFQRf_245x57rdw
1044,Nowka's Automotive,"car_repair, point_of_interest, health, store, establishment","4268 SE Mile Hill Dr, Port Orchard, WA 98366, USA",google_places,https://www.nowkasautomotive.com/,ChIJ9-kwS-I3kFQRD601gmPbrDE
1045,Hudson Service Center,"car_repair, point_of_interest, establishment","20081 Viking Ave NW Suite 101, Poulsbo, WA 98370, USA",google_places,http://www.hudsonautocenter.com/,ChIJD_8jWJYjkFQR8MSe5VcBECc
1048,"theWRENCH, Ltd.","car_repair, point_of_interest, establishment","2600 NW Randall Way #107, Silverdale, WA 98383, USA",google_places,https://thewrenchsilverdale.com/,ChIJ0wl6DcQ6kFQRdACJDRTh0Zo
1049,Fix Auto North Kitsap,"car_repair, point_of_interest, establishment","22177 Viking Wy NW, Poulsbo, WA 98370, USA",google_places,https://fixautousa.com/north-kitsap/,ChIJBT-2C88jkFQRFWAqnBcL4C0
1051,Fix Auto Port Orchard,"car_repair, point_of_interest, establishment","2585 Mitchell Rd SE, Port Orchard, WA 98366, USA",google_places,https://fixautousa.com/port-orchard,ChIJtfE5YdQ3kFQRdDmaosRMBjg
1054,Klean Freak Car Wash,"car_wash, point_of_interest, establishment","9550 Ridgetop Blvd NW, Silverdale, WA 98383, USA",google_places,http://kleanfreakcarwash.com/,ChIJrTpyx-s6kFQRf5KyGsZZzrg
1055,Sudstar Car Wash,"car_wash, point_of_interest, establishment","1901 SE Sedgwick Rd, Port Orchard, WA 98366, USA",google_places,https://sudstarcarwash.com/,ChIJAdu0u25JkFQRatTnReEony8
1057,Bainbridge Island Car Wash,"car_wash, point_of_interest, establishment","499 Madison Ave N, Bainbridge Island, WA 98110, USA",google_places,http://www.bainbridgeislandcarwash.com/,ChIJfw9HdlM_kFQR3xyxOkSdJe0
1058,Shur-Kleen Car Wash,"car_wash, point_of_interest, establishment","3311 Kitsap Way, Bremerton, WA 98312, USA",google_places,https://www.shurkleencarwash.com/locations/bremerton,ChIJzfLKohQ3kFQR7dw-HQ1q9ns
1088,Hillcrest Burial Park,"cemetery, point_of_interest, establishment","1005 Reiten Rd, Kent, WA 98030, USA",google_places,,
1089,Evergreen Washelli Columbarium,"cemetery, funeral_home, park, point_of_interest, establishment","11220 Aurora Ave N, Seattle, WA 98133, USA",google_places,,
1090,Cypress Lawn Memorial Park,"cemetery, park, point_of_interest, establishment","1615 SE Everett Mall Way, Everett, WA 98208, USA",google_places,,
1091,Holyrood Cemetery,"cemetery, point_of_interest, establishment","205 NE 205th St, Shoreline, WA 98155, USA",google_places,,
1092,Sunset Hills Memorial Park,"cemetery, park, point_of_interest, establishment","1215 145th Pl SE, Bellevue, WA 98007, USA",google_places,,
1093,Riverton Crest Cemetery,"cemetery, park, point_of_interest, establishment","3400 S 140th St, Tukwila, WA 98168, USA",google_places,,
1094,Evergreen Washelli Funeral Home & Cemetery,"funeral_home, cemetery, park, point_of_interest, establishment","11111 Aurora Ave N, Seattle, WA 98133, USA",google_places,,
1095,Washington Memorial Park,"cemetery, point_of_interest, establishment","16445 International Blvd, SeaTac, WA 98188, USA",google_places,,
1096,Calvary Cemetery,"cemetery, general_contractor, point_of_interest, establishment","5041 35th Ave NE, Seattle, WA 98105, USA",google_places,,
1097,Woodlawn Cemetery,"cemetery, park, point_of_interest, establishment","7509 Riverview Rd, Snohomish, WA 98290, USA",google_places,,
1098,Abbey View Memorial Park,"cemetery, park, point_of_interest, establishment","3601 Alaska Rd, Brier, WA 98036, USA",google_places,,
1099,Lake View Cemetery,"cemetery, point_of_interest, establishment","1554 15th Ave E, Seattle, WA 98102, USA",google_places,,
1100,Mt. Olivet Cemetery,"cemetery, point_of_interest, establishment","100 Blaine Ave NE, Renton, WA 98056, USA",google_places,,
1101,Greenwood Memorial Park & Funeral Home,"funeral_home, cemetery, park, point_of_interest, establishment","350 Monroe Ave NE, Renton, WA 98056, USA",google_places,,
1102,Herzl Memorial Park,"cemetery, point_of_interest, establishment","16501 Dayton Ave N, Seattle, WA 98133, USA",google_places,,
1103,Tahoma National Cemetery,"cemetery, tourist_attraction, point_of_interest, establishment","18600 SE 240th St, Kent, WA 98042, USA",google_places,,
1104,St. Patrick Cemetery,"cemetery, general_contractor, point_of_interest, establishment","S 204th St &, Orillia Rd S, Kent, WA 98032, USA",google_places,,
1105,Restlawn Memorial Park,"cemetery, park, point_of_interest, establishment","23800 104th Ave W, Edmonds, WA 98020, USA",google_places,,
1106,Grand Army of the Republic Cemetery,"cemetery, point_of_interest, establishment","8601 Riverview Rd, Snohomish, WA 98290, USA",google_places,,
1107,Mt Pleasant Cemetery,"cemetery, point_of_interest, establishment","700 W Raye St, Seattle, WA 98119, USA",google_places,,
1108,Forest Lawn Cemetery,"cemetery, point_of_interest, establishment","6701 30th Ave SW, Seattle, WA 98126, USA",google_places,,
1109,Acacia Memorial Park & Funeral Home,"funeral_home, cemetery, point_of_interest, establishment","14951 Bothell Way NE, Seattle, WA 98155, USA",google_places,,
1110,Comet Lodge Cemetery,"cemetery, point_of_interest, establishment","2100 S Graham St, Seattle, WA 98108, USA",google_places,,
1111,Crown Hill Cemetery,"cemetery, point_of_interest, establishment","8712 12th Ave NW, Seattle, WA 98117, USA",google_places,,
1112,Pioneer Cemetery,"cemetery, park, point_of_interest, establishment","513 Webster St, Mukilteo, WA 98275, USA",google_places,,
1113,Purdy & Walters at Floral Hills Funeral Home & Cemetery,"funeral_home, cemetery, park, point_of_interest, establishment","409 Filbert Rd, Lynnwood, WA 98036, USA",google_places,,
1114,Woodinville Cemetery,"cemetery, point_of_interest, establishment","13200 NE 175th St, Woodinville, WA 98072, USA",google_places,,
1115,Kirkland Cemetery,"cemetery, point_of_interest, establishment","8100 122nd Ave NE, Kirkland, WA 98033, USA",google_places,,
1116,Forest Lawn Funeral Home & Cemetery,"funeral_home, cemetery, park, point_of_interest, establishment","6701 30th Ave SW, Seattle, WA 98126, USA",google_places,,
1117,Bothell Pioneer Cemetery,"cemetery, point_of_interest, establishment","10816 Valley View Rd, Bothell, WA 98011, USA",google_places,,
1118,Edmonds Memorial Cemetery,"cemetery, point_of_interest, establishment","820 15th St SW, Edmonds, WA 98020, USA",google_places,,
1119,Cedar Lawns Memorial Park & Funeral Home,"cemetery, funeral_home, park, point_of_interest, establishment","7200 180th Ave NE, Redmond, WA 98052, USA",google_places,,
1120,Sunset Lane Memorial Park,"cemetery, park, point_of_interest, establishment","1000 Bethel Ave, Port Orchard, WA 98366, USA",google_places,,
1121,Upper Hillside Cemetery,"cemetery, point_of_interest, establishment","16 Mt Olympus Dr SW, Issaquah, WA 98027, USA",google_places,,
1122,Vashon Cemetery,"cemetery, point_of_interest, establishment","Vashon, WA 98070, USA",google_places,,
1123,BONNEY WATSON Funeral Home,"funeral_home, cemetery, point_of_interest, establishment","16445 International Blvd, SeaTac, WA 98188, USA",google_places,,
1124,Sunset Hills Memorial Park & Funeral Home,"funeral_home, cemetery, park, point_of_interest, establishment","1575 145th Pl SE, Bellevue, WA 98007, USA",google_places,,
1125,Fall City Cemetery,"cemetery, point_of_interest, establishment","Cemetery Rd, Fall City, WA 98024, USA",google_places,,
1126,Fort Lawton Post Cemetery,"cemetery, point_of_interest, establishment","Texas Way, Seattle, WA 98199, USA",google_places,,
1127,Miller-Woodlawn Funeral Home & Memorial Park,"funeral_home, cemetery, park, point_of_interest, establishment","5505 Kitsap Way, Bremerton, WA 98312, USA",google_places,,
1128,Ivy Green Cemetery,"cemetery, point_of_interest, establishment","1401 Naval Ave, Bremerton, WA 98337, USA",google_places,,
1129,Bear Creek Cemetery,"cemetery, point_of_interest, establishment","6557 216th St SE, Woodinville, WA 98072, USA",google_places,,
1130,Saar Pioneer Cemetery,"cemetery, point_of_interest, establishment","Kent, WA 98031, USA",google_places,,
1131,Island Center Cemetery,"cemetery, point_of_interest, establishment","Bainbridge Island, WA 98110, USA",google_places,,
1132,Redmond Pioneer Cemetery,"cemetery, point_of_interest, establishment","7200 180th Ave NE, Redmond, WA 98052, USA",google_places,,
1133,Seattle Sephardic Brotherhood Cemetery,"cemetery, point_of_interest, establishment","1230 N 167th St, Shoreline, WA 98133, USA",google_places,,
1134,Chief Sealth gravesite,"cemetery, tourist_attraction, point_of_interest, establishment","7076 NE South St, Suquamish, WA 98392, USA",google_places,,
1135,Hillcrest Cemetery,"cemetery, point_of_interest, establishment","5535 Old Mill Rd NE, Bainbridge Island, WA 98110, USA",google_places,,
1136,Fraola Cemetery,"cemetery, point_of_interest, establishment","Port Orchard, WA 98367, USA",google_places,,
1137,Columbia Funeral Home & Crematory,"funeral_home, cemetery, point_of_interest, establishment","4567 Rainier Ave S, Seattle, WA 98118, USA",google_places,,
1138,Novelty Cemetery,"cemetery, point_of_interest, establishment","28031 NE 116th St, Duvall, WA 98019, USA",google_places,,
1139,Carnation Cemetery,"cemetery, point_of_interest, establishment","5187 Carnation-Duvall Rd NE, Carnation, WA 98014, USA",google_places,,
1140,Maury Island Cemetery,"cemetery, point_of_interest, establishment","Vashon, WA 98070, USA",google_places,,
1141,IOOF Cemetery,"cemetery, point_of_interest, establishment","21714 Old Owen Rd, Monroe, WA 98272, USA",google_places,,
1142,Bikur Cholim Cemetery,"cemetery, point_of_interest, establishment","1340 N 115th St, Seattle, WA 98133, USA",google_places,,
1143,Floral Hills Cemetery,"cemetery, point_of_interest, establishment","10934 N Creek Dr, Mill Creek, WA 98036, USA",google_places,,
5,Attentus Technologies - Renton Managed IT Services Company,Tech,,google_places,https://www.attentus.tech/managed-it-service-providers-renton-wa,ChIJads9bdJCkFQRvs9yWt4iK04
9,McMenamins Tavern on the Square,"bar, restaurant, point_of_interest, food, establishment",,google_places,https://www.mcmenamins.com/anderson-school/tavern-on-the-square?utm_source=Google%20Maps&utm_medium=Website%20Button&utm_campaign=Anderson%20-%20Tavern%20on%20the%20Square,ChIJuTek5UEOkFQRI5X6VXnzlEQ
11,LTD Bar and Grill,"bar, restaurant, point_of_interest, food, establishment",,google_places,http://www.ltdbarandgrill.com/,ChIJP3SbsKkVkFQRoXZeZ2wj6vQ
15,Engel's Pub,"night_club, meal_takeaway, bar, restaurant, point_of_interest, food, establishment",,google_places,https://www.facebook.com/engelspub/,ChIJ_zKeW_oakFQRW0jRsxuzRQs
19,Nue,"bar, restaurant, point_of_interest, food, establishment",,google_places,http://nuebeautysf.com/,ChIJT_DGeGeBhYARKJLN3hpu4yk
21,Hollywood Tavern,"bar, restaurant, point_of_interest, food, establishment",,google_places,http://thehollywoodtavern.com/,ChIJy0rzX7YNkFQRoyY1MIX4840
836,Trek Bicycle Silverdale,"bicycle_store, store, point_of_interest, establishment","11065 Pacific Crest Pl Suite B-125, Silverdale, WA 98383, USA",google_places,https://www.trekbikes.com/us/en_US/retail/silverdale/?y_source=1_NDc4NTg4NjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,ChIJo7RtRA47kFQRuzLE-E0EyUw
26,Sharps RoastHouse,"bar, restaurant, point_of_interest, food, establishment",,google_places,https://www.sharpsroasthouse.com/?utm_source=gmb&utm_medium=organic,ChIJFfMjhqdckFQRfE-oQoQdeJk
30,The George & Dragon Pub,"bar, point_of_interest, establishment",,google_places,http://theegeorge.com/,ChIJm7w6qakVkFQRq7Mt0WLPNNM
33,Targy's Tavern,"bar, point_of_interest, establishment",,google_places,http://targysseattle.com/,ChIJW3QZ7XIVkFQRcG6dz5FOBxg
38,Cactus South Lake Union,"bar, restaurant, point_of_interest, food, establishment",,google_places,https://www.cactusrestaurants.com/menus,ChIJCz0voDcVkFQRH2R4cNL9j8E
42,Fall City Bar & Grill,"bar, restaurant, point_of_interest, food, establishment",,google_places,https://fallcitygrill.com/,ChIJ13tB2_57kFQRphUpBybrJ4Q
45,Sully's Bistro & Bar,"bar, restaurant, point_of_interest, food, establishment",,google_places,https://www.sullysbistroandbar.com/,ChIJu0DWmbcikFQRrbbplvrjMJ4
47,Daniel’s Broiler,"night_club, bar, restaurant, point_of_interest, food, establishment",,google_places,https://danielsbroiler.com/pages/locations-daniels-bellevue,ChIJGfCVJo9skFQRqz9VN6zLoj8
14,Woodblock,"bar, restaurant, point_of_interest, food, establishment",,google_places,http://www.woodblockredmond.com/,ChIJnaqf561ykFQR3VNTb3ZsafE
51,allister,"restaurant, point_of_interest, food, establishment",,google_places,https://allister-mi.com/,ChIJzXtDaxZrkFQRMrg9Xcl7e78
52,Von's 1000Spirits,"bar, restaurant, point_of_interest, food, establishment",,google_places,https://www.vons1000spirits.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmbpost,ChIJYSjPILJqkFQRE-m7s1g6K0Y
56,Dave & Buster's Bellevue,"restaurant, bar, point_of_interest, food, establishment",,google_places,http://www.daveandbusters.com/us/en/about/locations/bellevue,ChIJk6fobfttkFQRIeK9XN6jkNY
60,Moe's Kitchen & Bar Mill Creek,"restaurant, point_of_interest, food, establishment",,google_places,https://moeskitchenandbar.com/,ChIJAe0j1r8HkFQRQeyP2TvYyeU
63,All Water Seafood & Oyster Bar,"restaurant, point_of_interest, food, establishment",,google_places,https://www.allwaterseattle.com/,ChIJG5nPsLFqkFQRQvzI7nWdCtw
66,Korochka Tavern,"bar, restaurant, point_of_interest, food, establishment",,google_places,https://www.korochkatavern.net/,ChIJeaXlXmMRkFQRqRExg5NHzew
68,Back Bar Private Events by Sabine,"bar, restaurant, point_of_interest, food, establishment",,google_places,https://www.sabineseattle.com/events,ChIJmUg89f0VkFQReZhSUnuJhxM
841,Classic Cycle,"bicycle_store, store, point_of_interest, establishment","617 High School Rd NE, Bainbridge Island, WA 98110, USA",google_places,http://www.classiccycleus.com/,ChIJL0ZmV7g-kFQRl9sBdO2HQzU
845,Bike Works Warehouse **DONATION DROP OFF**,"bicycle_store, store, point_of_interest, establishment","Lower Level (East Entrance, 3715 S Hudson St #111, Seattle, WA 98118, USA",google_places,https://bikeworks.org/donate/used-bicycle/,ChIJyVSk6yNrkFQRyPF7Y_nMRF8
1178,Six Chicks Boutique,"clothing_store, store, point_of_interest, establishment","1343 West Ave, Port Orchard, WA 98366, USA",google_places,http://sixchicksboutique.com/,ChIJs9C3E9Y3kFQRjcxLhDec5Hg
169,Side Hustle: Taproom & Experimental Kitchen,"bar, restaurant, point_of_interest, food, establishment","15 Lake St #201, Kirkland, WA 98033, USA",google_places,http://www.sidehustletaps.com/kirkland,ChIJo5ntKAkTkFQRWs8MyLyQntQ
173,Dino's Pub,"bar, restaurant, point_of_interest, food, establishment","1800 NE 44th St, Renton, WA 98056, USA",google_places,http://dinosrenton.com/,ChIJi9qynqlpkFQRYkdPgfa--i0
177,Castilla Restaurant and Tapas Bar,"restaurant, meal_takeaway, bar, point_of_interest, food, establishment","504 Bellevue Square, Bellevue, WA 98004, USA",google_places,https://www.castillarestaurant.com/,ChIJqyWGR8ttkFQRmbV4DG1N088
181,Jay Berry's Cafe,"restaurant, bar, cafe, store, point_of_interest, food, establishment","SE, 16341 Renton Issaquah Rd SE, Renton, WA 98059, USA",google_places,http://jayberryscafe.com/,ChIJsVKxsCZmkFQRm6RRGxkegzc
184,The Clearwater,"bar, restaurant, point_of_interest, food, establishment","15347 Suquamish Way NE, Suquamish, WA 98392, USA",google_places,https://www.clearwatercasino.com/,ChIJvVIYtio9kFQRKqUUDHv8obQ
188,Cottontail,"bar, point_of_interest, establishment","2219 4th Ave, Seattle, WA 98121, USA",google_places,https://www.cottontailclubseattle.com/,ChIJIa6ZpVsVkFQRVhCXR6B-dz4
35,Outback Steakhouse,"bar, meal_takeaway, restaurant, point_of_interest, food, establishment",,google_places,https://locations.outback.com/washington/bellevue/15100-s.e.-38th-st.?utm_source=gmb&utm_medium=local_search&utm_campaign=website_cta&y_source=1_MTU1MDI2NTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,ChIJA9XV3crOj4AR-VWp3FUhe2o
191,Belmont,"night_club, bar, point_of_interest, food, establishment","518 E Pike St, Seattle, WA 98122, USA",google_places,http://www.belmontseattle.com/,ChIJRy2ulYVrkFQRtnHZcrKomgA
193,Jules Maes Saloon,"bar, restaurant, point_of_interest, food, establishment","5919 Airport Wy S, Seattle, WA 98108, USA",google_places,https://www.julesmaessaloon.com/,ChIJ-14lzutBkFQRaCVjzITxbr0
194,COMMUNION Restaurant & Bar,"bar, restaurant, point_of_interest, food, establishment","2350 E Union St, Seattle, WA 98122, USA",google_places,https://www.communionseattle.com/,ChIJuTGWZA9rkFQRS8bDs0wnsXU
199,Post Pike Bar & Cafe,"cafe, bar, restaurant, point_of_interest, food, store, establishment","212 Broadway E Unit A, Seattle, WA 98102, USA",google_places,http://www.postpikebar.com/,ChIJLfVn3osVkFQRqre200PTD1s
23,Hops n Drops,"bar, restaurant, point_of_interest, food, establishment",,google_places,https://www.hopsndrops.com/,ChIJNUrKGODKj4ARL6j4poDhmic
203,Bai Tong Thai Street Cafe,"cafe, bar, restaurant, point_of_interest, food, establishment","1121 E Pike St, Seattle, WA 98122, USA",google_places,https://baitongthaistreetcafe.com/,ChIJNeKKlM5qkFQRbqL5RpVeudE
211,Bellden Cafe,"cafe, restaurant, point_of_interest, food, establishment","10527 Main St, Bellevue, WA 98004, USA",google_places,https://www.belldencafe.com/,ChIJ56sNpH1skFQRa4jznGtK-WY
214,Mas Cafe,"restaurant, cafe, point_of_interest, food, establishment","1906 N 34th St, Seattle, WA 98103, USA",google_places,https://order.joe.coffee/mascafe,ChIJOailZmoVkFQRQAehkV1h_nU
218,Fonté Coffee - 1st Avenue,"cafe, restaurant, point_of_interest, food, store, establishment","1321 1st Ave, Seattle, WA 98101, USA",google_places,http://www.fontecoffee.com/,ChIJx_rKPrJqkFQR7OliFT0Jk-A
221,Salmon Creek Cafe,"cafe, bar, restaurant, point_of_interest, bakery, food, store, establishment","11620 Ambaum Blvd SW, Burien, WA 98146, USA",google_places,http://www.salmoncreekcafe.com/,ChIJZ6wsQ-1DkFQRIi424OSWk-M
227,Both Ways Cafe,"cafe, restaurant, point_of_interest, bakery, food, store, establishment","4922 S Genesee St, Seattle, WA 98118, USA",google_places,http://bothwayscafe.com/,ChIJXWNvoxVqkFQRJRQPpe2azdk
230,Sip House - Seattle Vietnamese Coffee Shop,"cafe, restaurant, point_of_interest, food, store, establishment","5001 Brooklyn Ave NE, Seattle, WA 98105, USA",google_places,http://www.siphousewa.com/,ChIJCUNyPKEVkFQR94JP8mIGtbA
236,Woodinville Cafe,"cafe, restaurant, point_of_interest, food, establishment","14170 NE Woodinville Duvall Rd, Woodinville, WA 98072, USA",google_places,http://woodinville.cafesinc.com/,ChIJSc63JiYMkFQRi9Ds9W-F9mI
239,Cafe Opla,"cafe, restaurant, store, point_of_interest, food, establishment","2200 Alaskan Wy #120, Seattle, WA 98121, USA",google_places,http://www.cafeopla.com/,ChIJxbeJhFIVkFQRJXdfn17jAsk
241,One Bite Cafe - Seattle,"cafe, bakery, restaurant, store, point_of_interest, food, establishment","1026 NE 65th St, Seattle, WA 98115, USA",google_places,https://www.toasttab.com/local/order/onebitecafe-seattle/r-ae180206-386a-416e-aa03-4d783ba309bf,ChIJX_V9IrMVkFQRHROORrF4JM0
245,14 Carrot Cafe,"restaurant, cafe, point_of_interest, food, establishment","2305 Eastlake Ave E, Seattle, WA 98102, USA",google_places,https://www.facebook.com/14CarrotCafe/,ChIJzd7GKOAUkFQRw2zKExHQSZw
249,Red Twig Cafe and Bakery,"cafe, restaurant, point_of_interest, food, establishment","117 5th Ave S, Edmonds, WA 98020, USA",google_places,http://www.redtwig.com/,ChIJyXIvXfoakFQRJNUoqicC5VY
253,Issaquah Cafe,"cafe, restaurant, point_of_interest, food, establishment","1580 NW Gilman Blvd #7, Issaquah, WA 98027, USA",google_places,http://issaquah.cafesinc.com/,ChIJEQe53gpvkFQRwp8fKwgr_9A
259,University Book Store,"book_store, clothing_store, point_of_interest, store, establishment","4326 University Wy NE, Seattle, WA 98105, USA",google_places,https://www.ubookstore.com/,ChIJjwucI4sUkFQR6pdUeAufRqg
262,Salmonberry Books,"book_store, point_of_interest, store, establishment","715 Bay St #100, Port Orchard, WA 98366, USA",google_places,http://salmonberry-books.com/,ChIJJTFzSQs3kFQRCMqXzeTL_bY
266,Ballast Book Company,"book_store, point_of_interest, store, establishment","409 Pacific Ave UNIT 202, Bremerton, WA 98337, USA",google_places,http://www.ballastbookco.com/,ChIJbYkqWXg3kFQRzj6GQDaeQ78
270,Find The Path Books,"book_store, point_of_interest, store, establishment","710 Bay St, Port Orchard, WA 98366, USA",google_places,http://findthepathbooks.com/,ChIJj9sH9yM3kFQRJXSBKlN8NdI
273,Exclusively Brilliant,"jewelry_store, point_of_interest, store, establishment","1700 SE Mile Hill Dr #150, Port Orchard, WA 98366, USA",google_places,http://exclusivelybrilliant.com/,ChIJXT0LsbRJkFQRGU_s9RU4hX8
277,Korotkina Fine Jewelry,"jewelry_store, finance, point_of_interest, store, establishment","752 Winslow Way E, Bainbridge Island, WA 98110, USA",google_places,http://www.korotkina.com/,ChIJE3qtW7g-kFQRIuP27RPTMjo
280,Silverdale Jewelry & Coin,"finance, jewelry_store, point_of_interest, store, establishment","9456 Silverdale Way NW, Silverdale, WA 98383, USA",google_places,http://jewelrystoresilverdale.com/,ChIJLfJn_ZY6kFQRAWUXIR30kj0
286,Pandora Jewelry,"jewelry_store, point_of_interest, store, establishment","10315 Silverdale Way NW A06, Silverdale, WA 98383, USA",google_places,https://stores.pandora.net/en-us/wa/silverdale/pandora-jewelry-us3c7e0aee.html?utm_source=google&utm_medium=listing&utm_content=us3c7e0aee&utm_campaign=WA&utm_keyword=Silverdale,ChIJySAlSjA7kFQReNxWRvW_61Q
293,"Mosaic Insurance Alliance, Llc","insurance_agency, point_of_interest, establishment","16108 Ash Way #201, Lynnwood, WA 98087, USA",google_places,https://mosaicia.com/,ChIJi11-Q7EFkFQRwQ_5uLi43OQ
296,"A & M Insurance Services, Inc.","insurance_agency, point_of_interest, establishment","14410 SE Petrovitsky Rd Suite #202, Renton, WA 98058, USA",google_places,https://aminsurance.com/?utm_source=gbp&utm_medium=organic,ChIJ532H-nxnkFQRg2tiqlmDE4w
300,Farmers Insurance - Chris Elliott Insurance Agency,"insurance_agency, point_of_interest, establishment","1200 Westlake Ave N #502, Seattle, WA 98109, USA",google_places,http://ceinsuranceagency.com/,ChIJgfJFzFoVkFQRjcamxJr3amE
303,Farmers Insurance & Financial Services - Hien Luong Agency,"insurance_agency, point_of_interest, establishment","17250 Bothell Way NE, Lake Forest Park, WA 98155, USA",google_places,https://agents.farmers.com/wa/lake-forest-park/hien-luong/,ChIJE3ofUg0FkFQR1Ezm3ZElKis
306,Farmers Insurance - Chong P Yun,"insurance_agency, point_of_interest, establishment","1130 140th Ave NE Ste 200, Bellevue, WA 98005, USA",google_places,https://agents.farmers.com/wa/bellevue/chong-p-yun?SourceID=AMPALFGMAG&utm_source=GMB&utm_medium=Local&y_source=1_MTU0ODA0MC03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU%3D,ChIJg8mUb1NskFQRchUsn9Lc6eI
313,Farmers Insurance - Trina Knoche,"insurance_agency, point_of_interest, establishment","104 Tremont St #200, Port Orchard, WA 98366, USA",google_places,https://knocheagency.com/,ChIJtdXv7ikefIoRCQGkiThS9BE
318,You Choose Insurance LLC,"insurance_agency, point_of_interest, establishment","358 Tremont St W, Port Orchard, WA 98366, USA",google_places,http://www.youchooseinsurance.com/,ChIJR9PgdzA2kFQRZxflT49IQS0
320,Joseph Del Grosso: Allstate Insurance,"insurance_agency, point_of_interest, establishment","9201 Silverdale Way NW, Silverdale, WA 98383, USA",google_places,https://agents.allstate.com/joseph-del-grosso-silverdale-wa.html?utm_source=GMB&utm_medium=Website,ChIJz2mruyQ6kFQRGhZc0nQCBaE
326,Farmers Insurance - Debra Allbee,"insurance_agency, point_of_interest, establishment","19168 B, 19168 Jensen Way NE, Poulsbo, WA 98370, USA",google_places,https://agents.farmers.com/wa/poulsbo/debra-allbee?SourceID=AMPALFGMAG&utm_source=GMB&utm_medium=Local&y_source=1_MTU0OTE4OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,ChIJzSo6-Z4jkFQRUgiGNUNcHGI
329,Farmers Insurance - Mary Allred,"insurance_agency, point_of_interest, establishment","909 SE Everett Mall Way Ste C318, Everett, WA 98208, USA",google_places,https://agents.farmers.com/wa/everett/mary-allred?SourceID=AMPALFGMAG&utm_source=GMB&utm_medium=Local&y_source=1_MTU1NDMyMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,ChIJVYqt59QGkFQRYl9ulghMIFI
330,Northwest Insurance Group,"insurance_agency, point_of_interest, establishment","5431B California Ave SW, Seattle, WA 98136, USA",google_places,https://nwinsgroup.com/,ChIJ896qrGBAkFQRzF6y2PzUOGY
331,Key Insurance | Personal and Commercial Insurance Seattle,"insurance_agency, health, point_of_interest, establishment","1042 W James St # 103, Kent, WA 98032, USA",google_places,https://keyinsure.net/,ChIJV1TJvy5DkFQRqzfLkuJKa0g
334,Bordelon Insurance,"insurance_agency, point_of_interest, establishment","1606 148th Ave SE #102, Bellevue, WA 98007, USA",google_places,http://www.bordeloninsurance.com,ChIJD_JbVbtukFQReEjwNpsc7hs
337,Executive Home & Auto Insurance Brokerage,"insurance_agency, point_of_interest, establishment","838 Innis Arden Dr NW, Shoreline, WA 98177, USA",google_places,https://www.execbrokerage.com/,ChIJEzv1KSMRkFQRVzDteqEU9Ro
340,Freeway Insurance,"insurance_agency, health, point_of_interest, establishment","11802 Evergreen Wy #106, Everett, WA 98204, USA",google_places,https://locations.freeway.com/freeway-insurance-everett-wa-98204?utm_medium=google&utm_source=online_directories&utm_campaign=CVF_Everett_WA,ChIJ-ahqulwHkFQR6ByaRnQAxcU
344,Hayk Tadevosyan - State Farm Insurance Agent,"insurance_agency, point_of_interest, establishment","1420 156th Ave NE ste c, Bellevue, WA 98007, USA",google_places,http://www.haykinsurance.com/?cmpid=r1wf_blm_0001,ChIJdWHpOKVtkFQRBIyNIbztNnM
348,Gunnar Nordstrom Fine Arts and La Petite Galerie,"art_gallery, point_of_interest, establishment","92 Kirkland Ave, Kirkland, WA 98033, USA",google_places,http://www.gunnarnordstrom.com/,ChIJIbWjO49skFQROIOfZrsOpBE
352,Roq La Rue Gallery,"art_gallery, point_of_interest, establishment","117 W Denny Way ste 217 (second floor, Seattle, WA 98119, USA",google_places,http://www.roqlarue.com/,ChIJCZkrLEwVkFQRsWvjuhgGaAw
356,Windows Art Gallery,"art_gallery, point_of_interest, establishment","4131 Woodland Park Ave N, Seattle, WA 98103, USA",google_places,http://www.windowsart.com/,ChIJdUwX9FQUkFQRMCMZfQBjji0
360,Art Wolfe Gallery,"art_gallery, point_of_interest, establishment","520 1st Ave S, Seattle, WA 98104, USA",google_places,http://www.artwolfe.com/,ChIJczsgQidAkFQR9lk-hlEmIWc
363,Art Gallery PKULTRA,"art_gallery, point_of_interest, establishment","2324 2nd Ave Rear Entrance, Seattle, WA 98121, USA",google_places,https://instagram.com/art_gallery_pkultra?utm_source=ig_profile_share&igshid=11cztfsaam1ok,ChIJ1-Wi300VkFQRLYwqaD1OI_Q
367,Miel's Bakery,"bakery, store, point_of_interest, food, establishment","718 222nd Street SW, Bothell, WA 98021, USA",google_places,https://mielsbakery.com/,ChIJ04wCOVVzkFQRdAfLPrA2zlM
370,Franz Bakery Outlet,"bakery, grocery_or_supermarket, store, point_of_interest, food, establishment","4800 Auto Center Way, Bremerton, WA 98312, USA",google_places,http://franzbakery.com/,ChIJdUL6YRw3kFQRJFy9cOljY2U
